Freq_MHz,Timestamp_ms,RSSI_dBm,Data_Hex
0.00,2305,-1.0,N/A
900.00,2891,-74.0,N/A
900.23,2898,-74.0,N/A
900.47,2905,-74.0,N/A
900.70,2912,-74.0,N/A
900.94,2920,-74.0,N/A
901.17,2928,-74.0,N/A
901.41,2937,-74.0,N/A
901.64,2991,-74.0,N/A
901.87,2998,-74.0,N/A
902.11,3076,-74.0,N/A
902.34,3119,-74.0,N/A
902.58,3168,-74.0,N/A
902.81,3210,-74.0,N/A
903.05,3252,-74.0,N/A
903.28,3337,-74.0,N/A
903.52,3379,-74.0,N/A
903.75,3421,-74.0,N/A
903.98,3467,-74.0,N/A
904.22,3513,-74.0,N/A
904.45,3554,-74.0,N/A
904.69,3598,-74.0,N/A
904.92,3644,-74.0,N/A
905.16,3737,-74.0,N/A
905.39,3780,-74.0,N/A
905.62,3822,-74.0,N/A
905.86,3866,-74.0,N/A
906.09,3911,-74.0,N/A
906.33,3954,-74.0,N/A
906.56,4001,-74.0,N/A
906.80,4047,-74.0,N/A
907.03,4133,-74.0,N/A
907.27,4177,-74.0,N/A
907.50,4223,-74.0,N/A
907.73,4267,-74.0,N/A
907.97,4312,-74.0,N/A
908.20,4355,-74.0,N/A
908.44,4404,-74.0,N/A
908.67,4448,-74.0,N/A
908.91,4540,-74.0,N/A
909.14,4589,-74.0,N/A
909.37,4633,-74.0,N/A
909.61,4679,-74.0,N/A
909.84,4726,-74.0,N/A
910.08,4774,-74.0,N/A
910.31,4821,-74.0,N/A
910.55,4866,-74.0,N/A
910.78,4961,-74.0,N/A
911.02,5008,-74.0,N/A
911.25,5057,-74.0,N/A
911.48,5105,-74.0,N/A
911.72,5154,-74.0,N/A
911.95,5202,-74.0,N/A
912.19,5249,-74.0,N/A
912.42,5299,-74.0,N/A
912.66,5395,-74.0,N/A
912.89,5444,-74.0,N/A
913.12,5489,-74.0,N/A
913.36,5537,-74.0,N/A
913.59,5582,-74.0,N/A
913.83,5632,-74.0,N/A
914.06,5681,-74.0,N/A
914.30,5728,-74.0,N/A
914.53,5820,-74.0,N/A
914.77,5867,-74.0,N/A
915.00,5913,-74.0,N/A
915.23,5959,-74.0,N/A
915.47,6012,-74.0,N/A
915.70,6060,-74.0,N/A
915.94,6107,-74.0,N/A
916.17,6158,-74.0,N/A
916.41,6256,-74.0,N/A
916.64,6306,-74.0,N/A
916.87,6357,-74.0,N/A
917.11,6408,-74.0,N/A
917.34,6457,-74.0,N/A
917.58,6507,-74.0,N/A
917.81,6560,-74.0,N/A
918.05,6610,-74.0,N/A
918.28,6711,-74.0,N/A
918.52,6762,-74.0,N/A
918.75,6814,-74.0,N/A
918.98,6871,-74.0,N/A
919.22,6921,-74.0,N/A
919.45,6972,-74.0,N/A
919.69,7029,-74.0,N/A
919.92,7086,-74.0,N/A
920.16,7191,-74.0,N/A
920.39,7244,-74.0,N/A
920.62,7296,-74.0,N/A
920.86,7356,-74.0,N/A
921.09,7410,-74.0,N/A
921.33,7462,-74.0,N/A
921.56,7517,-74.0,N/A
921.80,7570,-74.0,N/A
922.03,7673,-74.0,N/A
922.27,7726,-74.0,N/A
922.50,7777,-74.0,N/A
922.73,7830,-74.0,N/A
922.97,7884,-74.0,N/A
923.20,7938,-74.0,N/A
923.44,7993,-74.0,N/A
923.67,8051,-74.0,N/A
923.91,8155,-74.0,N/A
924.14,8207,-74.0,N/A
924.37,8263,-74.0,N/A
924.61,8315,-74.0,N/A
924.84,8369,-74.0,N/A
925.08,8424,-74.0,N/A
925.31,8484,-74.0,N/A
925.55,8543,-74.0,N/A
925.78,8682,-74.0,N/A
926.02,8738,-74.0,N/A
926.25,8794,-74.0,N/A
926.48,8850,-74.0,N/A
926.72,8904,-74.0,N/A
926.95,8965,-74.0,N/A
927.19,9021,-74.0,N/A
927.42,9077,-74.0,N/A
927.66,9170,-74.0,N/A
927.89,9226,-74.0,N/A
900.00,9283,-74.0,N/A
900.23,9343,-74.0,N/A
900.47,9401,-74.0,N/A
900.70,9456,-74.0,N/A
900.94,9515,-74.0,N/A
901.17,9573,-74.0,N/A
901.41,9666,-74.0,N/A
901.64,9724,-74.0,N/A
901.87,9781,-74.0,N/A
902.11,9838,-74.0,N/A
902.34,9898,-74.0,N/A
902.58,9959,-74.0,N/A
902.81,10020,-74.0,N/A
903.05,10081,-74.0,N/A
903.28,10181,-74.0,N/A
903.52,10244,-74.0,N/A
903.75,10304,-74.0,N/A
903.98,10362,-74.0,N/A
904.22,10422,-74.0,N/A
904.45,10483,-74.0,N/A
904.69,10545,-74.0,N/A
904.92,10611,-74.0,N/A
905.16,10711,-74.0,N/A
905.39,10771,-74.0,N/A
905.62,10829,-74.0,N/A
905.86,10890,-74.0,N/A
906.09,10951,-74.0,N/A
906.33,11012,-74.0,N/A
906.56,11070,-74.0,N/A
906.80,11132,-74.0,N/A
907.03,11233,-74.0,N/A
907.27,11293,-74.0,N/A
907.50,11359,-74.0,N/A
907.73,11424,-74.0,N/A
907.97,11486,-74.0,N/A
908.20,11550,-74.0,N/A
908.44,11614,-74.0,N/A
908.67,11677,-74.0,N/A
908.91,11778,-74.0,N/A
909.14,11837,-74.0,N/A
909.37,11902,-74.0,N/A
909.61,11965,-74.0,N/A
909.84,12029,-74.0,N/A
910.08,12097,-74.0,N/A
910.31,12163,-74.0,N/A
910.55,12226,-74.0,N/A
910.78,12327,-74.0,N/A
911.02,12392,-74.0,N/A
911.25,12457,-74.0,N/A
911.48,12518,-74.0,N/A
911.72,12583,-74.0,N/A
911.95,12650,-74.0,N/A
912.19,12716,-74.0,N/A
912.42,12786,-74.0,N/A
912.66,12903,-74.0,N/A
912.89,12942,-74.0,N/A
913.12,12983,-74.0,N/A
913.36,13024,-74.0,N/A
913.59,13065,-74.0,N/A
913.83,13106,-74.0,N/A
914.06,13146,-74.0,N/A
914.30,13185,-74.0,N/A
914.53,13267,-74.0,N/A
914.77,13307,-74.0,N/A
915.00,13349,-74.0,N/A
915.23,13390,-74.0,N/A
915.47,13432,-74.0,N/A
915.70,13474,-74.0,N/A
915.94,13515,-74.0,N/A
916.17,13559,-74.0,N/A
916.41,13641,-74.0,N/A
916.64,13680,-74.0,N/A
916.87,13722,-74.0,N/A
917.11,13765,-74.0,N/A
917.34,13809,-74.0,N/A
917.58,13856,-74.0,N/A
917.81,13902,-74.0,N/A
918.05,13945,-74.0,N/A
918.28,14027,-74.0,N/A
918.52,14075,-74.0,N/A
918.75,14118,-74.0,N/A
918.98,14165,-74.0,N/A
919.22,14211,-74.0,N/A
919.45,14257,-74.0,N/A
919.69,14311,-74.0,N/A
919.92,14356,-74.0,N/A
920.16,14439,-74.0,N/A
920.39,14489,-74.0,N/A
920.62,14537,-74.0,N/A
920.86,14588,-74.0,N/A
921.09,14635,-74.0,N/A
921.33,14684,-74.0,N/A
921.56,14738,-74.0,N/A
921.80,14786,-74.0,N/A
922.03,14872,-74.0,N/A
922.27,14918,-74.0,N/A
922.50,14967,-74.0,N/A
922.73,15018,-74.0,N/A
922.97,15065,-74.0,N/A
923.20,15112,-74.0,N/A
923.44,15160,-74.0,N/A
923.67,15209,-74.0,N/A
923.91,15296,-74.0,N/A
924.14,15344,-74.0,N/A
924.37,15392,-74.0,N/A
924.61,15438,-74.0,N/A
924.84,15487,-74.0,N/A
925.08,15538,-74.0,N/A
925.31,15585,-74.0,N/A
925.55,15632,-74.0,N/A
925.78,15720,-74.0,N/A
926.02,15772,-74.0,N/A
926.25,15823,-74.0,N/A
926.48,15870,-74.0,N/A
926.72,15923,-74.0,N/A
926.95,15974,-74.0,N/A
927.19,16025,-74.0,N/A
927.42,16074,-74.0,N/A
927.66,16172,-74.0,N/A
927.89,16221,-74.0,N/A
900.00,16272,-74.0,N/A
900.23,16322,-74.0,N/A
900.47,16374,-74.0,N/A
900.70,16428,-74.0,N/A
900.94,16481,-74.0,N/A
901.17,16530,-74.0,N/A
901.41,16622,-74.0,N/A
901.64,16672,-74.0,N/A
901.87,16724,-74.0,N/A
902.11,16776,-74.0,N/A
902.34,16827,-74.0,N/A
902.58,16879,-74.0,N/A
902.81,16933,-74.0,N/A
903.05,16986,-74.0,N/A
903.28,17083,-74.0,N/A
903.52,17137,-74.0,N/A
903.75,17196,-74.0,N/A
903.98,17248,-74.0,N/A
904.22,17299,-74.0,N/A
904.45,17352,-74.0,N/A
904.69,17407,-74.0,N/A
904.92,17461,-74.0,N/A
905.16,17564,-74.0,N/A
905.39,17620,-74.0,N/A
905.62,17674,-74.0,N/A
905.86,17726,-74.0,N/A
906.09,17778,-74.0,N/A
906.33,17835,-74.0,N/A
906.56,17890,-74.0,N/A
906.80,17946,-74.0,N/A
907.03,18048,-74.0,N/A
907.27,18105,-74.0,N/A
907.50,18159,-74.0,N/A
907.73,18218,-74.0,N/A
907.97,18277,-74.0,N/A
908.20,18332,-74.0,N/A
908.44,18392,-74.0,N/A
908.67,18448,-74.0,N/A
908.91,18546,-74.0,N/A
909.14,18599,-74.0,N/A
909.37,18656,-74.0,N/A
909.61,18715,-74.0,N/A
909.84,18771,-74.0,N/A
910.08,18830,-74.0,N/A
910.31,18892,-74.0,N/A
910.55,18954,-74.0,N/A
910.78,19056,-74.0,N/A
911.02,19113,-74.0,N/A
911.25,19172,-74.0,N/A
911.48,19230,-74.0,N/A
911.72,19284,-74.0,N/A
911.95,19345,-74.0,N/A
912.19,19406,-74.0,N/A
912.42,19467,-74.0,N/A
912.66,19568,-74.0,N/A
912.89,19628,-74.0,N/A
913.12,19684,-74.0,N/A
913.36,19742,-74.0,N/A
913.59,19802,-74.0,N/A
913.83,19863,-74.0,N/A
914.06,19920,-74.0,N/A
914.30,19980,-74.0,N/A
914.53,20083,-74.0,N/A
914.77,20146,-74.0,N/A
915.00,20204,-74.0,N/A
915.23,20264,-74.0,N/A
915.47,20323,-74.0,N/A
915.70,20382,-74.0,N/A
915.94,20441,-74.0,N/A
916.17,20502,-74.0,N/A
916.41,20606,-74.0,N/A
916.64,20666,-74.0,N/A
916.87,20724,-74.0,N/A
917.11,20785,-74.0,N/A
917.34,20845,-74.0,N/A
917.58,20905,-74.0,N/A
917.81,20969,-74.0,N/A
918.05,21035,-74.0,N/A
918.28,21140,-74.0,N/A
918.52,21200,-74.0,N/A
918.75,21266,-74.0,N/A
918.98,21327,-74.0,N/A
919.22,21392,-74.0,N/A
919.45,21455,-74.0,N/A
919.69,21520,-74.0,N/A
919.92,21593,-74.0,N/A
920.16,21697,-74.0,N/A
920.39,21760,-74.0,N/A
920.62,21829,-74.0,N/A
920.86,21895,-74.0,N/A
921.09,21963,-74.0,N/A
921.33,22029,-74.0,N/A
921.56,22096,-74.0,N/A
921.80,22168,-74.0,N/A
922.03,22281,-74.0,N/A
922.27,22346,-74.0,N/A
922.50,22410,-74.0,N/A
922.73,22477,-74.0,N/A
922.97,22548,-74.0,N/A
923.20,22614,-74.0,N/A
923.44,22680,-74.0,N/A
923.67,22745,-74.0,N/A
923.91,22850,-74.0,N/A
924.14,22912,-74.0,N/A
924.37,23016,-74.0,N/A
924.61,23057,-74.0,N/A
924.84,23097,-74.0,N/A
925.08,23141,-74.0,N/A
925.31,23182,-74.0,N/A
925.55,23225,-74.0,N/A
925.78,23311,-74.0,N/A
926.02,23356,-74.0,N/A
926.25,23402,-74.0,N/A
926.48,23445,-74.0,N/A
926.72,23484,-74.0,N/A
926.95,23532,-74.0,N/A
927.19,23578,-74.0,N/A
927.42,23623,-74.0,N/A
927.66,23708,-74.0,N/A
927.89,23752,-74.0,N/A
900.00,23796,-74.0,N/A
900.23,23841,-74.0,N/A
900.47,23884,-74.0,N/A
900.70,23928,-74.0,N/A
900.94,23975,-74.0,N/A
901.17,24020,-74.0,N/A
901.41,24109,-74.0,N/A
901.64,24156,-74.0,N/A
901.87,24199,-74.0,N/A
902.11,24245,-74.0,N/A
902.34,24290,-74.0,N/A
902.58,24336,-74.0,N/A
902.81,24384,-74.0,N/A
903.05,24430,-74.0,N/A
903.28,24517,-74.0,N/A
903.52,24566,-74.0,N/A
903.75,24620,-74.0,N/A
903.98,24666,-74.0,N/A
904.22,24709,-74.0,N/A
904.45,24754,-74.0,N/A
904.69,24802,-74.0,N/A
904.92,24850,-74.0,N/A
905.16,24950,-74.0,N/A
905.39,24998,-74.0,N/A
905.62,25047,-74.0,N/A
905.86,25091,-74.0,N/A
906.09,25137,-74.0,N/A
906.33,25188,-74.0,N/A
906.56,25240,-74.0,N/A
906.80,25287,-74.0,N/A
907.03,25374,-74.0,N/A
907.27,25424,-74.0,N/A
907.50,25471,-74.0,N/A
907.73,25522,-74.0,N/A
907.97,25573,-74.0,N/A
908.20,25622,-74.0,N/A
908.44,25674,-74.0,N/A
908.67,25725,-74.0,N/A
908.91,25821,-74.0,N/A
909.14,25867,-74.0,N/A
909.37,25915,-74.0,N/A
909.61,25968,-74.0,N/A
909.84,26017,-74.0,N/A
910.08,26069,-74.0,N/A
910.31,26125,-74.0,N/A
910.55,26178,-74.0,N/A
910.78,26267,-74.0,N/A
911.02,26318,-74.0,N/A
911.25,26372,-74.0,N/A
911.48,26423,-74.0,N/A
911.72,26470,-74.0,N/A
911.95,26524,-74.0,N/A
912.19,26579,-74.0,N/A
912.42,26633,-74.0,N/A
912.66,26731,-74.0,N/A
912.89,26784,-74.0,N/A
913.12,26835,-74.0,N/A
913.36,26887,-74.0,N/A
913.59,26939,-74.0,N/A
913.83,26993,-74.0,N/A
914.06,27049,-74.0,N/A
914.30,27100,-74.0,N/A
914.53,27190,-74.0,N/A
914.77,27245,-74.0,N/A
915.00,27300,-74.0,N/A
915.23,27351,-74.0,N/A
915.47,27404,-74.0,N/A
915.70,27456,-74.0,N/A
915.94,27508,-74.0,N/A
916.17,27560,-74.0,N/A
916.41,27663,-74.0,N/A
916.64,27716,-74.0,N/A
916.87,27768,-74.0,N/A
917.11,27824,-74.0,N/A
917.34,27877,-74.0,N/A
917.58,27930,-74.0,N/A
917.81,27987,-74.0,N/A
918.05,28044,-74.0,N/A
918.28,28138,-74.0,N/A
918.52,28192,-74.0,N/A
918.75,28254,-74.0,N/A
918.98,28308,-74.0,N/A
919.22,28365,-74.0,N/A
919.45,28423,-74.0,N/A
919.69,28483,-74.0,N/A
919.92,28548,-74.0,N/A
920.16,28651,-74.0,N/A
920.39,28705,-74.0,N/A
920.62,28767,-74.0,N/A
920.86,28826,-74.0,N/A
921.09,28887,-74.0,N/A
921.33,28947,-74.0,N/A
921.56,29006,-74.0,N/A
921.80,29071,-74.0,N/A
922.03,29172,-74.0,N/A
922.27,29227,-74.0,N/A
922.50,29285,-74.0,N/A
922.73,29345,-74.0,N/A
922.97,29408,-74.0,N/A
923.20,29464,-74.0,N/A
923.44,29522,-74.0,N/A
923.67,29583,-74.0,N/A
923.91,29689,-74.0,N/A
924.14,29746,-74.0,N/A
924.37,29807,-74.0,N/A
924.61,29865,-74.0,N/A
924.84,29923,-74.0,N/A
925.08,29986,-74.0,N/A
925.31,30043,-74.0,N/A
925.55,30104,-74.0,N/A
925.78,30201,-74.0,N/A
926.02,30263,-74.0,N/A
926.25,30329,-74.0,N/A
926.48,30388,-74.0,N/A
926.72,30446,-74.0,N/A
926.95,30509,-74.0,N/A
927.19,30575,-74.0,N/A
927.42,30638,-74.0,N/A
927.66,30748,-74.0,N/A
927.89,30809,-74.0,N/A
900.00,30869,-74.0,N/A
900.23,30933,-74.0,N/A
900.47,30993,-74.0,N/A
900.70,31058,-74.0,N/A
900.94,31123,-74.0,N/A
901.17,31189,-74.0,N/A
901.41,31290,-74.0,N/A
901.64,31352,-74.0,N/A
901.87,31414,-74.0,N/A
902.11,31475,-74.0,N/A
902.34,31536,-74.0,N/A
902.58,31598,-74.0,N/A
902.81,31664,-74.0,N/A
903.05,31731,-74.0,N/A
903.28,31847,-74.0,N/A
903.52,31914,-74.0,N/A
903.75,31984,-74.0,N/A
903.98,32047,-74.0,N/A
904.22,32109,-74.0,N/A
904.45,32171,-74.0,N/A
904.69,32239,-74.0,N/A
904.92,32304,-74.0,N/A
905.16,32416,-74.0,N/A
905.39,32482,-74.0,N/A
905.62,32548,-74.0,N/A
905.86,32611,-74.0,N/A
906.09,32673,-74.0,N/A
906.33,32739,-74.0,N/A
906.56,32807,-74.0,N/A
906.80,32871,-74.0,N/A
907.03,32982,-74.0,N/A
907.27,33048,-74.0,N/A
907.50,33117,-74.0,N/A
907.73,33185,-74.0,N/A
907.97,33251,-74.0,N/A
908.20,33332,-74.0,N/A
908.44,33376,-74.0,N/A
908.67,33418,-74.0,N/A
908.91,33502,-74.0,N/A
909.14,33548,-74.0,N/A
909.37,33588,-74.0,N/A
909.61,33632,-74.0,N/A
909.84,33680,-74.0,N/A
910.08,33727,-74.0,N/A
910.31,33769,-74.0,N/A
910.55,33817,-74.0,N/A
910.78,33905,-74.0,N/A
911.02,33949,-74.0,N/A
911.25,33988,-74.0,N/A
911.48,34033,-74.0,N/A
911.72,34080,-74.0,N/A
911.95,34127,-74.0,N/A
912.19,34174,-74.0,N/A
912.42,34222,-74.0,N/A
912.66,34307,-74.0,N/A
912.89,34353,-74.0,N/A
913.12,34400,-74.0,N/A
913.36,34448,-74.0,N/A
913.59,34492,-74.0,N/A
913.83,34536,-74.0,N/A
914.06,34581,-74.0,N/A
914.30,34627,-74.0,N/A
914.53,34717,-74.0,N/A
914.77,34762,-74.0,N/A
915.00,34806,-74.0,N/A
915.23,34850,-74.0,N/A
915.47,34895,-74.0,N/A
915.70,34940,-74.0,N/A
915.94,34991,-74.0,N/A
916.17,35037,-74.0,N/A
916.41,35126,-74.0,N/A
916.64,35174,-74.0,N/A
916.87,35219,-74.0,N/A
917.11,35266,-74.0,N/A
917.34,35315,-74.0,N/A
917.58,35365,-74.0,N/A
917.81,35411,-74.0,N/A
918.05,35459,-74.0,N/A
918.28,35555,-74.0,N/A
918.52,35601,-74.0,N/A
918.75,35651,-74.0,N/A
918.98,35701,-74.0,N/A
919.22,35754,-74.0,N/A
919.45,35810,-74.0,N/A
919.69,35857,-74.0,N/A
919.92,35906,-74.0,N/A
920.16,36006,-74.0,N/A
920.39,36058,-74.0,N/A
920.62,36114,-74.0,N/A
920.86,36165,-74.0,N/A
921.09,36217,-74.0,N/A
921.33,36275,-74.0,N/A
921.56,36326,-74.0,N/A
921.80,36376,-74.0,N/A
922.03,36472,-74.0,N/A
922.27,36525,-74.0,N/A
922.50,36580,-74.0,N/A
922.73,36632,-74.0,N/A
922.97,36684,-74.0,N/A
923.20,36735,-74.0,N/A
923.44,36787,-74.0,N/A
923.67,36839,-74.0,N/A
923.91,36935,-74.0,N/A
924.14,36986,-74.0,N/A
924.37,37037,-74.0,N/A
924.61,37091,-74.0,N/A
924.84,37141,-74.0,N/A
925.08,37194,-74.0,N/A
925.31,37247,-74.0,N/A
925.55,37306,-74.0,N/A
925.78,37406,-74.0,N/A
926.02,37460,-74.0,N/A
926.25,37515,-74.0,N/A
926.48,37565,-74.0,N/A
926.72,37620,-74.0,N/A
926.95,37678,-74.0,N/A
927.19,37733,-74.0,N/A
927.42,37786,-74.0,N/A
927.66,37884,-74.0,N/A
927.89,37939,-74.0,N/A
900.00,37997,-74.0,N/A
900.23,38051,-74.0,N/A
900.47,38106,-74.0,N/A
900.70,38162,-74.0,N/A
900.94,38219,-74.0,N/A
901.17,38272,-74.0,N/A
901.41,38373,-74.0,N/A
901.64,38427,-74.0,N/A
901.87,38483,-74.0,N/A
902.11,38536,-74.0,N/A
902.34,38592,-74.0,N/A
902.58,38652,-74.0,N/A
902.81,38706,-74.0,N/A
903.05,38767,-74.0,N/A
903.28,38869,-74.0,N/A
903.52,38933,-74.0,N/A
903.75,38989,-74.0,N/A
903.98,39043,-74.0,N/A
904.22,39099,-74.0,N/A
904.45,39158,-74.0,N/A
904.69,39214,-74.0,N/A
904.92,39280,-74.0,N/A
905.16,39383,-74.0,N/A
905.39,39441,-74.0,N/A
905.62,39497,-74.0,N/A
905.86,39553,-74.0,N/A
906.09,39615,-74.0,N/A
906.33,39676,-74.0,N/A
906.56,39737,-74.0,N/A
906.80,39799,-74.0,N/A
907.03,39903,-74.0,N/A
907.27,39962,-74.0,N/A
907.50,40025,-74.0,N/A
907.73,40084,-74.0,N/A
907.97,40144,-74.0,N/A
908.20,40205,-74.0,N/A
908.44,40263,-74.0,N/A
908.67,40322,-74.0,N/A
908.91,40431,-74.0,N/A
909.14,40489,-74.0,N/A
909.37,40551,-74.0,N/A
909.61,40615,-74.0,N/A
909.84,40679,-74.0,N/A
910.08,40738,-74.0,N/A
910.31,40802,-74.0,N/A
910.55,40866,-74.0,N/A
910.78,40969,-74.0,N/A
911.02,41031,-74.0,N/A
911.25,41095,-74.0,N/A
911.48,41159,-74.0,N/A
911.72,41221,-74.0,N/A
911.95,41285,-74.0,N/A
912.19,41347,-74.0,N/A
912.42,41413,-74.0,N/A
912.66,41523,-74.0,N/A
912.89,41587,-74.0,N/A
913.12,41648,-74.0,N/A
913.36,41709,-74.0,N/A
913.59,41770,-74.0,N/A
913.83,41835,-74.0,N/A
914.06,41901,-74.0,N/A
914.30,41966,-74.0,N/A
914.53,42071,-74.0,N/A
914.77,42131,-74.0,N/A
915.00,42191,-74.0,N/A
915.23,42252,-74.0,N/A
915.47,42318,-74.0,N/A
915.70,42380,-74.0,N/A
915.94,42443,-74.0,N/A
916.17,42507,-74.0,N/A
916.41,42615,-74.0,N/A
916.64,42679,-74.0,N/A
916.87,42745,-74.0,N/A
917.11,42812,-74.0,N/A
917.34,42874,-74.0,N/A
917.58,42942,-74.0,N/A
917.81,43014,-74.0,N/A
918.05,43079,-74.0,N/A
918.28,43189,-74.0,N/A
918.52,43254,-74.0,N/A
918.75,43324,-74.0,N/A
918.98,43400,-74.0,N/A
919.22,43464,-74.0,N/A
919.45,43530,-74.0,N/A
919.69,43607,-74.0,N/A
919.92,43696,-74.0,N/A
920.16,43786,-74.0,N/A
920.39,43831,-74.0,N/A
920.62,43880,-74.0,N/A
920.86,43923,-74.0,N/A
921.09,43966,-74.0,N/A
921.33,44012,-74.0,N/A
921.56,44059,-74.0,N/A
921.80,44111,-74.0,N/A
922.03,44195,-74.0,N/A
922.27,44240,-74.0,N/A
922.50,44284,-74.0,N/A
922.73,44328,-74.0,N/A
922.97,44371,-74.0,N/A
923.20,44418,-74.0,N/A
923.44,44465,-74.0,N/A
923.67,44511,-74.0,N/A
923.91,44601,-74.0,N/A
924.14,44645,-74.0,N/A
924.37,44690,-74.0,N/A
924.61,44736,-74.0,N/A
924.84,44787,-74.0,N/A
925.08,44836,-74.0,N/A
925.31,44884,-74.0,N/A
925.55,44933,-74.0,N/A
925.78,45019,-74.0,N/A
926.02,45066,-74.0,N/A
926.25,45116,-74.0,N/A
926.48,45165,-74.0,N/A
926.72,45211,-74.0,N/A
926.95,45265,-74.0,N/A
927.19,45314,-74.0,N/A
927.42,45365,-74.0,N/A
927.66,45459,-74.0,N/A
927.89,45506,-74.0,N/A
900.00,45555,-74.0,N/A
900.23,45604,-74.0,N/A
900.47,45653,-74.0,N/A
900.70,45700,-74.0,N/A
900.94,45750,-74.0,N/A
901.17,45800,-74.0,N/A
901.41,45892,-74.0,N/A
901.64,45939,-74.0,N/A
901.87,45985,-74.0,N/A
902.11,46037,-74.0,N/A
902.34,46088,-74.0,N/A
902.58,46142,-74.0,N/A
902.81,46193,-74.0,N/A
903.05,46246,-74.0,N/A
903.28,46348,-74.0,N/A
903.52,46396,-74.0,N/A
903.75,46443,-74.0,N/A
903.98,46491,-74.0,N/A
904.22,46544,-74.0,N/A
904.45,46597,-74.0,N/A
904.69,46655,-74.0,N/A
904.92,46711,-74.0,N/A
905.16,46805,-74.0,N/A
905.39,46853,-74.0,N/A
905.62,46902,-74.0,N/A
905.86,46954,-74.0,N/A
906.09,47006,-74.0,N/A
906.33,47057,-74.0,N/A
906.56,47112,-74.0,N/A
906.80,47165,-74.0,N/A
907.03,47266,-74.0,N/A
907.27,47320,-74.0,N/A
907.50,47369,-74.0,N/A
907.73,47423,-74.0,N/A
907.97,47476,-74.0,N/A
908.20,47529,-74.0,N/A
908.44,47583,-74.0,N/A
908.67,47641,-74.0,N/A
908.91,47735,-74.0,N/A
909.14,47789,-74.0,N/A
909.37,47846,-74.0,N/A
909.61,47903,-74.0,N/A
909.84,47958,-74.0,N/A
910.08,48013,-74.0,N/A
910.31,48069,-74.0,N/A
910.55,48121,-74.0,N/A
910.78,48223,-74.0,N/A
911.02,48281,-74.0,N/A
911.25,48337,-74.0,N/A
911.48,48393,-74.0,N/A
911.72,48451,-74.0,N/A
911.95,48505,-74.0,N/A
912.19,48564,-74.0,N/A
912.42,48620,-74.0,N/A
912.66,48722,-74.0,N/A
912.89,48778,-74.0,N/A
913.12,48831,-74.0,N/A
913.36,48883,-74.0,N/A
913.59,48940,-74.0,N/A
913.83,48998,-74.0,N/A
914.06,49054,-74.0,N/A
914.30,49112,-74.0,N/A
914.53,49204,-74.0,N/A
914.77,49257,-74.0,N/A
915.00,49314,-74.0,N/A
915.23,49370,-74.0,N/A
915.47,49425,-74.0,N/A
915.70,49481,-74.0,N/A
915.94,49536,-74.0,N/A
916.17,49595,-74.0,N/A
916.41,49697,-74.0,N/A
916.64,49757,-74.0,N/A
916.87,49814,-74.0,N/A
917.11,49870,-74.0,N/A
917.34,49935,-74.0,N/A
917.58,49991,-74.0,N/A
917.81,50050,-74.0,N/A
918.05,50112,-74.0,N/A
918.28,50212,-74.0,N/A
918.52,50279,-74.0,N/A
918.75,50334,-74.0,N/A
918.98,50391,-74.0,N/A
919.22,50457,-74.0,N/A
919.45,50523,-74.0,N/A
919.69,50586,-74.0,N/A
919.92,50649,-74.0,N/A
920.16,50760,-74.0,N/A
920.39,50819,-74.0,N/A
920.62,50879,-74.0,N/A
920.86,50941,-74.0,N/A
921.09,51005,-74.0,N/A
921.33,51072,-74.0,N/A
921.56,51132,-74.0,N/A
921.80,51196,-74.0,N/A
922.03,51296,-74.0,N/A
922.27,51357,-74.0,N/A
922.50,51417,-74.0,N/A
922.73,51481,-74.0,N/A
922.97,51544,-74.0,N/A
923.20,51608,-74.0,N/A
923.44,51672,-74.0,N/A
923.67,51734,-74.0,N/A
923.91,51840,-74.0,N/A
924.14,51904,-74.0,N/A
924.37,51969,-74.0,N/A
924.61,52038,-74.0,N/A
924.84,52103,-74.0,N/A
925.08,52169,-74.0,N/A
925.31,52231,-74.0,N/A
925.55,52296,-74.0,N/A
925.78,52403,-74.0,N/A
926.02,52468,-74.0,N/A
926.25,52530,-74.0,N/A
926.48,52602,-74.0,N/A
926.72,52668,-74.0,N/A
926.95,52735,-74.0,N/A
927.19,52803,-74.0,N/A
927.42,52869,-74.0,N/A
927.66,52980,-74.0,N/A
927.89,53047,-74.0,N/A
900.00,53113,-74.0,N/A
900.23,53180,-74.0,N/A
900.47,53246,-74.0,N/A
900.70,53312,-74.0,N/A
900.94,53377,-74.0,N/A
901.17,53444,-74.0,N/A
901.41,53548,-74.0,N/A
901.64,53616,-74.0,N/A
901.87,53685,-74.0,N/A
902.11,53756,-74.0,N/A
902.34,53824,-74.0,N/A
902.58,53893,-74.0,N/A
902.81,53968,-74.0,N/A
903.05,54037,-74.0,N/A
903.28,54147,-74.0,N/A
903.52,54250,-74.0,N/A
903.75,54291,-74.0,N/A
903.98,54340,-74.0,N/A
904.22,54385,-74.0,N/A
904.45,54429,-74.0,N/A
904.69,54471,-74.0,N/A
904.92,54515,-74.0,N/A
905.16,54601,-74.0,N/A
905.39,54646,-74.0,N/A
905.62,54690,-74.0,N/A
905.86,54743,-74.0,N/A
906.09,54791,-74.0,N/A
906.33,54836,-74.0,N/A
906.56,54886,-74.0,N/A
906.80,54933,-74.0,N/A
907.03,55023,-74.0,N/A
